konten_soal,tag
Bacalah puisi berikut Situ Gintung Kala itu riak air bergemuruh Malam menjelang fajar Datang begitu cepat menjerat nyawa Beribu orang terbujur kaku Menghadap Ilahi tanpa firasat Larik bermajas untuk melengkapi puisi tersebut adalah,penggalan_puisi
Perhatikan puisi berikut 1 Terdengar baru itu menjerit 2 Mengantarkan mimpi petani 3 Dambakan sebidang sawah 4 Yang kini telah berubah 5 Jadi rumahrumah mewah Larik bermajas pada puisi tersebut ditandai nomor,penggalan_puisi
Bacalah kutipan puisi berikut Bertudung langit selalu biru Tempat cahaya selalu benderang Tempat udara selalu bersih Tempat angin selalu nikmat Larik bermajas untuk melengkapi bagian rumpang puisi tersebut adalah,penggalan_puisi
Perhatikan puisi berikut Laut mendadak ramai Deburan ombak terseret angina 1 Ke tengah samudra itu 2 Buih di tepi pantai 3 Menambah indah suasana Larik bermajas pada puisi tersebut bernomor,penggalan_puisi
Perhatikan kutipan naskah drama berikut Denting jam tengah malam Tuk bersujud Ku agungkan asmaMu Mohon ampunanMu Larik bermajas yang tepat untuk melengkapi kutian puisi tersebut adalah,penggalan_puisi
Bacalah puisi dibawah ini dengan seksama Saat Itu 1 Saat mentari mulai terbit 2 Itulah awal aku mengenalmu dalam buku 3 Saat raja siang membakar 4 Itulah awal aku membakarmu 5 Saat hujan turun dengan lebat 6 Itulah saat aku mengkhawatirkanmu 7 Saat bintang bertabur dan bulan pun tersenyum 8 Itulah saat aku memikirkanmu 9 Saat malam semakin larut 10 Saat itulah aku merasa takut untuk kehilangan dirimu Larik bermajas pada puisi tersebut adalah,penggalan_puisi
Bacalah kutipan puisi berikut Dari sayapsayap burung kecil itu sepiku Saat terhenti disebuah taman kota ini Daun jatuh di atas bangku bagai mimpi Larik bermajas untuk melengkapi kutipan puisi tersebut agar bermakna padu adalah,penggalan_puisi
Bacalah kutipan puisi berikut Perlahanlahan tumbang Dalam deru gergaji Oleh tangantangan keji Larik bermajas yang tepat untuk melengkapi puisi tersebut adalah,penggalan_puisi
Ambil puan dari Merinda Pandan di Jawa saya robohkan Jika tuan membawa adinda Badan dan nyawa saya Kata yang tepat untuk melengkapi teks puisi tersebut agar berirama sama dengan larik kedua adalah,penggalan_puisi
Kereta Api sudah lewat puncak Nagrek Mulai menurun ke Bandung lepas tengah hari Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu Tak mungkin agaknya lepas dari himpitan pengaruhnya Ia betapa mungkin Peristiwa itu terlalu hebat bagi jiwaku Jenis konflik pada kutipan novel tersebut adalah,penggalan_puisi
Tema Belajar penentu masa depan yang cerah Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah,penggalan_puisi
Perhatikan kalimat berikut OSIS SMP Pembina melaksanakan program penyuluhan dengan tema penanggulangan penyalahgunaan narkoba dan mendatangkan narasumber Sebagai kerua OSIS dalam mengawali penyuluhan Rehan menyampaikan pidato yang berisi tujuan kegiatan tersebut Bagian pidato Rehan yang sesuai ilustrasi tersebut adalah,penggalan_puisi
Cermatilah kalimat berikut Hendak sekolah makan ketupat Makan di bawah pohon randu Agar menjadi pantun yang baik larik yang tepat untuk melengkapinya adalah,penggalan_puisi
Perhatikan puisi pantun berikut Di dalam suka di dalam duka Waktu bahagia waktu 1 Masa tertawa masa 2 Kami tetap mencintaiMu Kata yang tepat untuk melengkapi kutipan puisi tersebut agar memiliki kesamaan rima adalah,penggalan_puisi
Perhatikan kalimat berikut OSIS SMP Pembina melaksanakan program penyuluhan dengan tema penanggulangan penyalahgunaan narkoba dan mendatangkan narasumber Sebagai kerua OSIS dalam mengawali penyuluhan Rehan menyampaikan pidato yang berisi tujuan kegiatan tersebut Bagian pidato Rehan yang sesuai ilustrasi tersebut adalah,pidato
Bacalah kutipan teks pidato berikut Para Bapakbapak dan Ibuibu yang saya hormati dan anakanak semua yang tercinta Pada kesempatan ini saya akan menyampaikan pesan kepada anakanak yang baru saja tamat di sekolah ini Ilmu yang kalian dapat di sekolah ini hanya setetes air yang berada di samudra Lanjutkan perjuanganmu tuntutlah ilmu walau sampai ke negeri Cina denuh meraih citacita Perbaikan sapaan pada teks pidato tersebut yang tepat adalah,pidato
Senja yang kelabu Mentari sembunyi dibalik awan Pepohonan enggan bergerak Larik bermajas untuk melengkapi bait puisi tersebut adalah,puisi
1 Dengarkan angin mengusir batangbatang padi 2 Sebelum matahari tenggelam 3 Dengarkan senandung dibalik jendela 4 Sebelum keadaan sepi 5 Rumah kecil bukalah pintu pagarmu Berdasarkan puisi tersebut adalah larik yang bermajas sama ditandai nomor,puisi
Rembulan Rembulan Kau berjalan di atas bumi pertiwi Dengan sinar keagunganmu Walau sesaat kita bertemu dimalam hari Larik bermajas untuk melengkapi puisi tersebut adalah,puisi
1 Kasih 2 Sejenak aku ingin bersandar di bahumu 3 Menikmati cantiknya rembulan malam 4 Memandang cahaya kerlip bintang Larik bermajas dalam puisi tersebut ditandai dengan nomor,puisi
Bacalah puisi berikut Situ Gintung Kala itu riak air bergemuruh Malam menjelang fajar Datang begitu cepat menjerat nyawa Beribu orang terbujur kaku Menghadap Ilahi tanpa firasat Larik bermajas untuk melengkapi puisi tersebut adalah,puisi
Perhatikan puisi berikut 1 Terdengar baru itu menjerit 2 Mengantarkan mimpi petani 3 Dambakan sebidang sawah 4 Yang kini telah berubah 5 Jadi rumahrumah mewah Larik bermajas pada puisi tersebut ditandai nomor,puisi
Bacalah kutipan puisi berikut Bertudung langit selalu biru Tempat cahaya selalu benderang Tempat udara selalu bersih Tempat angin selalu nikmat Larik bermajas untuk melengkapi bagian rumpang puisi tersebut adalah,puisi
Perhatikan puisi berikut Laut mendadak ramai Deburan ombak terseret angina 1 Ke tengah samudra itu 2 Buih di tepi pantai 3 Menambah indah suasana Larik bermajas pada puisi tersebut bernomor,puisi
Perhatikan kutipan naskah drama berikut Denting jam tengah malam Tuk bersujud Ku agungkan asmaMu Mohon ampunanMu Larik bermajas yang tepat untuk melengkapi kutian puisi tersebut adalah,puisi
Bacalah puisi dibawah ini dengan seksama Saat Itu 1 Saat mentari mulai terbit 2 Itulah awal aku mengenalmu dalam buku 3 Saat raja siang membakar 4 Itulah awal aku membakarmu 5 Saat hujan turun dengan lebat 6 Itulah saat aku mengkhawatirkanmu 7 Saat bintang bertabur dan bulan pun tersenyum 8 Itulah saat aku memikirkanmu 9 Saat malam semakin larut 10 Saat itulah aku merasa takut untuk kehilangan dirimu Larik bermajas pada puisi tersebut adalah,puisi
Bacalah kutipan puisi berikut Dari sayapsayap burung kecil itu sepiku Saat terhenti disebuah taman kota ini Daun jatuh di atas bangku bagai mimpi Larik bermajas untuk melengkapi kutipan puisi tersebut agar bermakna padu adalah,puisi
Bacalah kutipan puisi berikut Perlahanlahan tumbang Dalam deru gergaji Oleh tangantangan keji Larik bermajas yang tepat untuk melengkapi puisi tersebut adalah,puisi
Ambil puan dari Merinda Pandan di Jawa saya robohkan Jika tuan membawa adinda Badan dan nyawa saya Kata yang tepat untuk melengkapi teks puisi tersebut agar berirama sama dengan larik kedua adalah,puisi
Kereta Api sudah lewat puncak Nagrek Mulai menurun ke Bandung lepas tengah hari Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu Tak mungkin agaknya lepas dari himpitan pengaruhnya Ia betapa mungkin Peristiwa itu terlalu hebat bagi jiwaku Jenis konflik pada kutipan novel tersebut adalah,puisi
Tema Belajar penentu masa depan yang cerah Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah,puisi
Perhatikan kalimat berikut OSIS SMP Pembina melaksanakan program penyuluhan dengan tema penanggulangan penyalahgunaan narkoba dan mendatangkan narasumber Sebagai kerua OSIS dalam mengawali penyuluhan Rehan menyampaikan pidato yang berisi tujuan kegiatan tersebut Bagian pidato Rehan yang sesuai ilustrasi tersebut adalah,puisi
Cermatilah kalimat berikut Hendak sekolah makan ketupat Makan di bawah pohon randu Agar menjadi pantun yang baik larik yang tepat untuk melengkapinya adalah,puisi
Perhatikan puisi pantun berikut Di dalam suka di dalam duka Waktu bahagia waktu 1 Masa tertawa masa 2 Kami tetap mencintaiMu Kata yang tepat untuk melengkapi kutipan puisi tersebut agar memiliki kesamaan rima adalah,puisi
Tema Belajar penentu masa depan yang cerah Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah,rumusan_masalah
Bacalah tema kaya ilmiah berikut Tema Meningkatkan gemar membaca siswa dengan membaca novel Rumusan masalah yang tepat sesuai tema karya tersebut adalah,rumusan_masalah
Perhatikan kalimat berikut Kalian harus berkaitan orang yang bersangkutan bila ingin mengetahui perdebatannya lebih jelas lagi Penggunaan kata yang tepat untuk mengganti kata bercetak miring pada kalimat tersebut adalah,rumusan_masalah
Bacalah ilustrasi berikut Wali kelas menghimbau kepada seluruh siswa jangan membuang sampah sembarangan terutama di laci meja agar laci meja tidak menjadi sarang nyamuk DBD Slogan yang tepat sesuai dengan ilustrasi tersebut adalah,slogan
Untuk mengingatkan warga agar menjaga kebersihan lingkungan demi kenyamanan hidup Rahmat ketua RT 0811 mengajak sekretarisnya untuk memasang slogan di setiap gang diwilayah di RT tersebut Slogan yang sesuai dengan ilustrasi tersebut adalah adalah,slogan
Bacalah ilustrasi berikut Pemilik mobil Toyota Kijang berniat menjual mobilnya yang dirakit tahun 2003 Mobil berwarna silver akan dijual dengan harga 120 juta bisa ditawar Kondisi barang sangat mulus Nomor HP pemilik mobil tersebut adalah 08132603344 Iklan baris yang tepat berdasarkan ilustrasi tersebut adalah,slogan
Bacalah ilustrasi berikut Untuk membudayakan gemar membaca sekolah mengadakan lomba membuat synopsis buku fiksi dan membuat rangkuman buku nonfiksi Agar memacu motivasi peserta panitia membuat slogan Slogan yang tepat sesuai ilustrasi tersebut adalah,slogan
Bacalah kutipan biografi tokoh berikut Selain ulet sebagai seorang wartawan muda Ki Hajar Dewantara juga aktif dalam organisasi sosial dan politik Padan tahun 1908 ia aktif di seksi propaganada Boedi Oetomo untuk mensosialisasikan dan menggugah kesadaran masyarakat Indonesia mengenai pentingnya persatuan dan kesatuan dalam berbangsa dan bernegara Kemudian bersama Douwes Dekker DrDanudirja Setyabudhi dan Dr Cipto Mangoenkuesoemo ia mendirikan Indische Pertij partai politik pertama yang beraliran nasionalisme Indonesia pada tanggal 25 Desember 1912 yang bertujuan mencapai Indonesia merdeka Keistimewaan tokoh dalam kutipan biografi tersebut adalah,tokoh_dalam_biografi
Bacalah kutipan biografi berikut Pada masa kecil dan remaja SBY Susili Bambang Yudhoyono Presiden ke6 Republik Indonesia menyenangi kesenian Ia sempat menekuni seni lukis bermain teater band dan wayang orang Ia pun rajin menulis cerpen yang sempat dikirimkannya ke majalah anakanak Ia pun menyukai olahraga seperti bola volli dan beladiri Beladiri sendiri hingga saat ini masih rutin dilakukannya Ensiklopedia Anak Nasional PT Delata Pamungkas 2005 hlm 10 Hal yang dapat diteladani dari tokoh tersebut adalah Hal yang dapat diteladani dari tokoh tersebut adalah biografi,tokoh_dalam_biografi
Bacalah kutipan biografi berikut Amir Hamzah memulai kesyairannya pada usia yang masih belia Ketika ia masih duduk di bangku AMS puisipuisinya telah dimuat majalah Timbul dan Pardi Pustaka Amir Hamzah terus menulis hingga ia menjadi mahasuswa di Sekolah Hakim Tinggi Jakarta Amir Hamzah mendapat julukan Raja Penyair Pujangga Baru oleh HB Yasin Amir Hamzah adalah penyair yang sangat produktif Keistimewaan tokoh pada kutipan biografi tersebut adalah,tokoh_dalam_biografi
Bacalah kutipan biografi berikut Bung Hatta sangat aktif melaksanakan tugasnya sebagai bendahara di suatu perkumpulan pemuda Sumatera di Padang Yang bernama Jong Sumatranen Bond Tetapi selain aktif dalam pergerakan daerah ia juga memikirkan penderiitaan rakyat akibat penjajahan Hal yang dapat diteladani dari kutipan biografi Bung Hatta adalah,tokoh_dalam_biografi
Bacalah kutipan biografi berikut Bu Kasur pengarang lagu anakanak legendaris dan tokoh pendidikan anak Nama aslinya Sandiah Pada tahun 1950an bersama Pak Kasur dia mengasuh siaran anakanak di RRI Ketika TVRI berdiri pada tahun 1962 mengasuh acara serupa yaitu arena anakanak dan mengenal Tanah Air Atas jasanya pada pendidikan anakanak Ibu Kasur menerima sejumlah penghargaan antara lain tahujn 1992 dan 1988 dari pemerintah RI dan 1976 penghargaan dari pemerintahan Italia Keistimewaan tokoh pada kutipan biograafi tersebut adalah,tokoh_dalam_biografi
Bacalah kutipan biografi berikut 1Albert Einstein seorang ilmian hebat pada abad ke20 2 Cendikiawan yang lahir tahun 1879 ini tidak ada tandingannya sepanjang zaman 3 Teori yang dikenal kontroversi adalah teori relativitas 4 Hal ini juga juga yang memantapkan dia diberi kepercayaan menjabat tiga jabatan dalam waktu yang bersamaan di Jerman mahaguru di Universitas Berlin direktur Lembaga Fisika Kaisar Wilhelm dan anggota Akademi Ilmu Pengetahuan di Prusia 5 Jabatanjabatan tersebut tidak mempengaruhinya untuk tetap melakukan penyelidikanpenyelidikan guna memantapkan ilmunya Hal yang patut diteladani pada tokoh Albert Einstein dalam bacaan tersebut terdapat pada kalimat bernomor,tokoh_dalam_biografi
Bacalah paragraf berikut Chairil Anwar dilahirkan di Medan tanggal 26 Juli 1992 Chairil Anwar adalah tipe pemuda yang suka membacadan belajar sendiri sehingga tulisannya memiliki kualitas yang sangat tinggi Ia pun dikenal sebagai pelopor penyair Angkatan 45 Dari esaiesai dan sajaknya jelas sekali ia seorang individualistis yang bebas Dengan berani dan secara demonstratif ia menentang pula sensor Jepang dan ia selalu menjadi incaran kompetai polisi rahasia Jepang Keistimewaan tokoh sesuai dengan isi biografi tersebut adalah,tokoh_dalam_biografi
Bacalah paragraf berikut Chairil Anwar dilahirkan di Medan tanggal 26 Juli 1992 Chairil Anwar adalah tipe pemuda yang suka membacadan belajar sendiri sehingga tulisannya memiliki kualitas yang sangat tinggi Ia pun dikenal sebagai pelopor penyair Angkatan 45 Dari esaiesai dan sajaknya jelas sekali ia seorang individualistis yang bebas Dengan berani dan secara demonstratif ia menentang pula sensor Jepang dan ia selalu menjadi incaran kompetai polisi rahasia Jepang Sifat yang baik untuk diteladani sesuai dengan biografi tokoh tersebut adalah,tokoh_dalam_biografi
Bacalah kutipan biografi berikut dengan seksama Stephen Hawlieng ahli fisika terkemuka dari Inggris Ia dikenal sabagai ilmuan jenius yang disejajarkan Galileo Galilei Isaac Newton dan Albert Einstein Tubuhnya lumpuh total akibat penyakit amytrophic lateral sclerosis ALS atau penyakit Lou Gehrig Ia menggunakan kursi roda yang dilengkapi dengan computer untuk bekomunikasi Ia menjadi terkenal karena tentang teori barunya tentang lubang hitam black hole Anak seorang dokter ini sejak kecil sudah menunjukkan kejeniusannya Ia suka menciptakan permainanpermainan yang rumit Keistimewaan tokoh dalam kutipan biografi tersebut adalah,tokoh_dalam_biografi
Bacalah kutipan biografi berikut dengan seksama Prof Dr Fuad Hassan lahir di Semarang 26 Juni 1929 Beliau banyak berkecimpung di dunia pendidikan Mantan pejabat negara ini memiliki prinsip hidup berbuat terusmenerus untuk kebaikan diri sendiri dan orang lain seta selalu brupaya agar jangan berhenti produktif Prinsipnya tersebut terbukti pada jalan kehidupannya yang tiada henti membaca dan menulis Buku dianggapnya merupakan salah satu sarana untuk emansipasi intelektual dan kultural Sifat tokoh yang dapat diteladani dari teks tersebut adalah,tokoh_dalam_biografi
Bacalah tema karya ilmiah berikut Tema Meningkatkan prestasi belajarsiswa dengan membaca bersama Rumusan masalah yang tepat sesuai dengan tema tersebut adalah,ulasan
Wawan Dik sudah beres masalahmu denga Diman Sidik Ah bodo amat Wan Dia emang harus dihabisin Wawan Lho gimana sih Bicaralah baikbaik denganny Dia kan teman kita juga kan Sidik Maunya sih gitu Tetapi kayaknya dia keras kepala Wawan Ah engga asal kamu memahami karakter dia Sidik Pokoknya dia harus saya tegasi Apapun yang akan terjadi saya sudahs siap Wawan Jangan begitu Dik Kita harus nyaman dan damai bersama kawan Bukankah kita ini tahun depan harus ujian nasional penentu masa depan kita Sidik Seet Bu ani datang ayo masuk kelas Sebentar lagi Latar peristiwa percakapan kedua siswa pada kutipan teks tersebut adalah,ulasan
Dengan hati yang remuk redam Hanafi pulang ke kampong halamannya di Sumatera Barat Ibunya ingin mengembalikan Hanafi kepada Rafiah Hanafi menolak karena tidak mungkin menjilat liur yang sudah diludahkannya Hanafi menyesal oleh tindakannya yang tidak mau mengindahkan nasihat orang tuanya sehingga menderita dalam menjalani hidupnya Tak lama kemudian Hanafi mati karena menelan empat butir sublimat Pesan yang tersirat dalam kutipan cerita tersebut adalah,ulasan
