"id_soal","id_matpel","id_topik","judul_topik","id_sub_topik","judul_sub_topik","id_tag","tag","konten_soal","opsi_1","opsi_2","opsi_3","opsi_4","kunci_jawaban"
"1856","3","27","Memecahkan Permasalahan Dampak Teknologi lewat Diskusi","63","Teks Diskusi","2767","majas","<p><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Rembulan</strong></p>
<p><em>Rembulan</em></p>
<p><em>Kau berjalan di atas bumi pertiwi</em></p>
<p><em>Dengan sinar keagunganmu</em></p>
<p><em>Walau sesaat kita bertemu dimalam hari</em></p>
<p>Larik bermajas untuk melengkapi puisi tersebut adalah &hellip;</p>
<p>&nbsp;</p>","<p>Dia bermanfaat sekali</p>","<p>Rembulan menyinari bumi</p>","<p>Cahayanya bersinar terang</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","<p>Engkau tersenyum padaku</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","D"
"1856","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2767","majas","<p><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Rembulan</strong></p>
<p><em>Rembulan</em></p>
<p><em>Kau berjalan di atas bumi pertiwi</em></p>
<p><em>Dengan sinar keagunganmu</em></p>
<p><em>Walau sesaat kita bertemu dimalam hari</em></p>
<p>Larik bermajas untuk melengkapi puisi tersebut adalah &hellip;</p>
<p>&nbsp;</p>","<p>Dia bermanfaat sekali</p>","<p>Rembulan menyinari bumi</p>","<p>Cahayanya bersinar terang</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","<p>Engkau tersenyum padaku</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","D"
"1856","3","73","Lingkungan","223","menulis puisi bebas ","2767","majas","<p><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Rembulan</strong></p>
<p><em>Rembulan</em></p>
<p><em>Kau berjalan di atas bumi pertiwi</em></p>
<p><em>Dengan sinar keagunganmu</em></p>
<p><em>Walau sesaat kita bertemu dimalam hari</em></p>
<p>Larik bermajas untuk melengkapi puisi tersebut adalah &hellip;</p>
<p>&nbsp;</p>","<p>Dia bermanfaat sekali</p>","<p>Rembulan menyinari bumi</p>","<p>Cahayanya bersinar terang</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","<p>Engkau tersenyum padaku</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","D"
"1856","3","75","Kesenian","231","menulis puisi bebas","2767","majas","<p><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Rembulan</strong></p>
<p><em>Rembulan</em></p>
<p><em>Kau berjalan di atas bumi pertiwi</em></p>
<p><em>Dengan sinar keagunganmu</em></p>
<p><em>Walau sesaat kita bertemu dimalam hari</em></p>
<p>Larik bermajas untuk melengkapi puisi tersebut adalah &hellip;</p>
<p>&nbsp;</p>","<p>Dia bermanfaat sekali</p>","<p>Rembulan menyinari bumi</p>","<p>Cahayanya bersinar terang</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","<p>Engkau tersenyum padaku</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","D"
"1856","3","26","Menggapai Cita Melalui Kreativitas","62","Teks Prosedur","2768","larik","<p><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Rembulan</strong></p>
<p><em>Rembulan</em></p>
<p><em>Kau berjalan di atas bumi pertiwi</em></p>
<p><em>Dengan sinar keagunganmu</em></p>
<p><em>Walau sesaat kita bertemu dimalam hari</em></p>
<p>Larik bermajas untuk melengkapi puisi tersebut adalah &hellip;</p>
<p>&nbsp;</p>","<p>Dia bermanfaat sekali</p>","<p>Rembulan menyinari bumi</p>","<p>Cahayanya bersinar terang</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","<p>Engkau tersenyum padaku</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","D"
"1856","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2768","larik","<p><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Rembulan</strong></p>
<p><em>Rembulan</em></p>
<p><em>Kau berjalan di atas bumi pertiwi</em></p>
<p><em>Dengan sinar keagunganmu</em></p>
<p><em>Walau sesaat kita bertemu dimalam hari</em></p>
<p>Larik bermajas untuk melengkapi puisi tersebut adalah &hellip;</p>
<p>&nbsp;</p>","<p>Dia bermanfaat sekali</p>","<p>Rembulan menyinari bumi</p>","<p>Cahayanya bersinar terang</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","<p>Engkau tersenyum padaku</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","D"
"1856","3","73","Lingkungan","223","menulis puisi bebas ","2768","larik","<p><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Rembulan</strong></p>
<p><em>Rembulan</em></p>
<p><em>Kau berjalan di atas bumi pertiwi</em></p>
<p><em>Dengan sinar keagunganmu</em></p>
<p><em>Walau sesaat kita bertemu dimalam hari</em></p>
<p>Larik bermajas untuk melengkapi puisi tersebut adalah &hellip;</p>
<p>&nbsp;</p>","<p>Dia bermanfaat sekali</p>","<p>Rembulan menyinari bumi</p>","<p>Cahayanya bersinar terang</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","<p>Engkau tersenyum padaku</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","D"
"1856","3","75","Kesenian","231","menulis puisi bebas","2768","larik","<p><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Rembulan</strong></p>
<p><em>Rembulan</em></p>
<p><em>Kau berjalan di atas bumi pertiwi</em></p>
<p><em>Dengan sinar keagunganmu</em></p>
<p><em>Walau sesaat kita bertemu dimalam hari</em></p>
<p>Larik bermajas untuk melengkapi puisi tersebut adalah &hellip;</p>
<p>&nbsp;</p>","<p>Dia bermanfaat sekali</p>","<p>Rembulan menyinari bumi</p>","<p>Cahayanya bersinar terang</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","<p>Engkau tersenyum padaku</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","D"
"1856","3","73","Lingkungan","223","menulis puisi bebas ","2769","penggalan_puisi","<p><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Rembulan</strong></p>
<p><em>Rembulan</em></p>
<p><em>Kau berjalan di atas bumi pertiwi</em></p>
<p><em>Dengan sinar keagunganmu</em></p>
<p><em>Walau sesaat kita bertemu dimalam hari</em></p>
<p>Larik bermajas untuk melengkapi puisi tersebut adalah &hellip;</p>
<p>&nbsp;</p>","<p>Dia bermanfaat sekali</p>","<p>Rembulan menyinari bumi</p>","<p>Cahayanya bersinar terang</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","<p>Engkau tersenyum padaku</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","D"
"1856","3","75","Kesenian","231","menulis puisi bebas","2769","penggalan_puisi","<p><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Rembulan</strong></p>
<p><em>Rembulan</em></p>
<p><em>Kau berjalan di atas bumi pertiwi</em></p>
<p><em>Dengan sinar keagunganmu</em></p>
<p><em>Walau sesaat kita bertemu dimalam hari</em></p>
<p>Larik bermajas untuk melengkapi puisi tersebut adalah &hellip;</p>
<p>&nbsp;</p>","<p>Dia bermanfaat sekali</p>","<p>Rembulan menyinari bumi</p>","<p>Cahayanya bersinar terang</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","<p>Engkau tersenyum padaku</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>","D"
"1863","3","25","Menepis Lupa Jasa Inspirator Bangsa","60","Struktur Teks Biografi","2778","biografi","<p><strong>Bacalah kutipan biografi tokoh berikut!</strong></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Selain ulet, sebagai seorang wartawan muda, Ki Hajar Dewantara juga aktif dalam organisasi sosial dan politik. Padan tahun 1908, ia aktif di seksi propaganada Boedi Oetomo untuk mensosialisasikan dan menggugah kesadaran masyarakat Indonesia mengenai pentingnya persatuan dan kesatuan dalam berbangsa dan bernegara.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Kemudian, bersama Douwes Dekker (Dr.Danudirja Setyabudhi) dan Dr. Cipto Mangoenkuesoemo , ia mendirikan Indische Pertij (partai politik pertama yang beraliran nasionalisme Indonesia) pada tanggal 25 Desember 1912 yang bertujuan mencapai Indonesia merdeka.</p>
<p>Keistimewaan tokoh dalam kutipan biografi tersebut adalah &hellip;</p>","<p>Memilih menjadi wartawan sebagai jalan hidupnya.</p>","<p>Hidupnya diwarnai perjuangan dan pengabdian.</p>","<p>Pendiri partai politik pertama beraliran nasionalisme.</p>","<p>Aktif di seksi propaganda Boedi Oetomo.</p>","C"
"1863","3","25","Menepis Lupa Jasa Inspirator Bangsa","59","Pemodelan Teks Biografi","2779","kutipan_biografi","<p><strong>Bacalah kutipan biografi tokoh berikut!</strong></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Selain ulet, sebagai seorang wartawan muda, Ki Hajar Dewantara juga aktif dalam organisasi sosial dan politik. Padan tahun 1908, ia aktif di seksi propaganada Boedi Oetomo untuk mensosialisasikan dan menggugah kesadaran masyarakat Indonesia mengenai pentingnya persatuan dan kesatuan dalam berbangsa dan bernegara.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Kemudian, bersama Douwes Dekker (Dr.Danudirja Setyabudhi) dan Dr. Cipto Mangoenkuesoemo , ia mendirikan Indische Pertij (partai politik pertama yang beraliran nasionalisme Indonesia) pada tanggal 25 Desember 1912 yang bertujuan mencapai Indonesia merdeka.</p>
<p>Keistimewaan tokoh dalam kutipan biografi tersebut adalah &hellip;</p>","<p>Memilih menjadi wartawan sebagai jalan hidupnya.</p>","<p>Hidupnya diwarnai perjuangan dan pengabdian.</p>","<p>Pendiri partai politik pertama beraliran nasionalisme.</p>","<p>Aktif di seksi propaganda Boedi Oetomo.</p>","C"
"1863","3","25","Menepis Lupa Jasa Inspirator Bangsa","60","Struktur Teks Biografi","2779","kutipan_biografi","<p><strong>Bacalah kutipan biografi tokoh berikut!</strong></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Selain ulet, sebagai seorang wartawan muda, Ki Hajar Dewantara juga aktif dalam organisasi sosial dan politik. Padan tahun 1908, ia aktif di seksi propaganada Boedi Oetomo untuk mensosialisasikan dan menggugah kesadaran masyarakat Indonesia mengenai pentingnya persatuan dan kesatuan dalam berbangsa dan bernegara.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Kemudian, bersama Douwes Dekker (Dr.Danudirja Setyabudhi) dan Dr. Cipto Mangoenkuesoemo , ia mendirikan Indische Pertij (partai politik pertama yang beraliran nasionalisme Indonesia) pada tanggal 25 Desember 1912 yang bertujuan mencapai Indonesia merdeka.</p>
<p>Keistimewaan tokoh dalam kutipan biografi tersebut adalah &hellip;</p>","<p>Memilih menjadi wartawan sebagai jalan hidupnya.</p>","<p>Hidupnya diwarnai perjuangan dan pengabdian.</p>","<p>Pendiri partai politik pertama beraliran nasionalisme.</p>","<p>Aktif di seksi propaganda Boedi Oetomo.</p>","C"
"1863","3","25","Menepis Lupa Jasa Inspirator Bangsa","59","Pemodelan Teks Biografi","2780","pahlawan","<p><strong>Bacalah kutipan biografi tokoh berikut!</strong></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Selain ulet, sebagai seorang wartawan muda, Ki Hajar Dewantara juga aktif dalam organisasi sosial dan politik. Padan tahun 1908, ia aktif di seksi propaganada Boedi Oetomo untuk mensosialisasikan dan menggugah kesadaran masyarakat Indonesia mengenai pentingnya persatuan dan kesatuan dalam berbangsa dan bernegara.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Kemudian, bersama Douwes Dekker (Dr.Danudirja Setyabudhi) dan Dr. Cipto Mangoenkuesoemo , ia mendirikan Indische Pertij (partai politik pertama yang beraliran nasionalisme Indonesia) pada tanggal 25 Desember 1912 yang bertujuan mencapai Indonesia merdeka.</p>
<p>Keistimewaan tokoh dalam kutipan biografi tersebut adalah &hellip;</p>","<p>Memilih menjadi wartawan sebagai jalan hidupnya.</p>","<p>Hidupnya diwarnai perjuangan dan pengabdian.</p>","<p>Pendiri partai politik pertama beraliran nasionalisme.</p>","<p>Aktif di seksi propaganda Boedi Oetomo.</p>","C"
"1863","3","25","Menepis Lupa Jasa Inspirator Bangsa","60","Struktur Teks Biografi","2780","pahlawan","<p><strong>Bacalah kutipan biografi tokoh berikut!</strong></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Selain ulet, sebagai seorang wartawan muda, Ki Hajar Dewantara juga aktif dalam organisasi sosial dan politik. Padan tahun 1908, ia aktif di seksi propaganada Boedi Oetomo untuk mensosialisasikan dan menggugah kesadaran masyarakat Indonesia mengenai pentingnya persatuan dan kesatuan dalam berbangsa dan bernegara.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Kemudian, bersama Douwes Dekker (Dr.Danudirja Setyabudhi) dan Dr. Cipto Mangoenkuesoemo , ia mendirikan Indische Pertij (partai politik pertama yang beraliran nasionalisme Indonesia) pada tanggal 25 Desember 1912 yang bertujuan mencapai Indonesia merdeka.</p>
<p>Keistimewaan tokoh dalam kutipan biografi tersebut adalah &hellip;</p>","<p>Memilih menjadi wartawan sebagai jalan hidupnya.</p>","<p>Hidupnya diwarnai perjuangan dan pengabdian.</p>","<p>Pendiri partai politik pertama beraliran nasionalisme.</p>","<p>Aktif di seksi propaganda Boedi Oetomo.</p>","C"
"1863","3","25","Menepis Lupa Jasa Inspirator Bangsa","59","Pemodelan Teks Biografi","2781","tokoh_dalam_biografi","<p><strong>Bacalah kutipan biografi tokoh berikut!</strong></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Selain ulet, sebagai seorang wartawan muda, Ki Hajar Dewantara juga aktif dalam organisasi sosial dan politik. Padan tahun 1908, ia aktif di seksi propaganada Boedi Oetomo untuk mensosialisasikan dan menggugah kesadaran masyarakat Indonesia mengenai pentingnya persatuan dan kesatuan dalam berbangsa dan bernegara.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Kemudian, bersama Douwes Dekker (Dr.Danudirja Setyabudhi) dan Dr. Cipto Mangoenkuesoemo , ia mendirikan Indische Pertij (partai politik pertama yang beraliran nasionalisme Indonesia) pada tanggal 25 Desember 1912 yang bertujuan mencapai Indonesia merdeka.</p>
<p>Keistimewaan tokoh dalam kutipan biografi tersebut adalah &hellip;</p>","<p>Memilih menjadi wartawan sebagai jalan hidupnya.</p>","<p>Hidupnya diwarnai perjuangan dan pengabdian.</p>","<p>Pendiri partai politik pertama beraliran nasionalisme.</p>","<p>Aktif di seksi propaganda Boedi Oetomo.</p>","C"
"1863","3","25","Menepis Lupa Jasa Inspirator Bangsa","60","Struktur Teks Biografi","2781","tokoh_dalam_biografi","<p><strong>Bacalah kutipan biografi tokoh berikut!</strong></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Selain ulet, sebagai seorang wartawan muda, Ki Hajar Dewantara juga aktif dalam organisasi sosial dan politik. Padan tahun 1908, ia aktif di seksi propaganada Boedi Oetomo untuk mensosialisasikan dan menggugah kesadaran masyarakat Indonesia mengenai pentingnya persatuan dan kesatuan dalam berbangsa dan bernegara.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Kemudian, bersama Douwes Dekker (Dr.Danudirja Setyabudhi) dan Dr. Cipto Mangoenkuesoemo , ia mendirikan Indische Pertij (partai politik pertama yang beraliran nasionalisme Indonesia) pada tanggal 25 Desember 1912 yang bertujuan mencapai Indonesia merdeka.</p>
<p>Keistimewaan tokoh dalam kutipan biografi tersebut adalah &hellip;</p>","<p>Memilih menjadi wartawan sebagai jalan hidupnya.</p>","<p>Hidupnya diwarnai perjuangan dan pengabdian.</p>","<p>Pendiri partai politik pertama beraliran nasionalisme.</p>","<p>Aktif di seksi propaganda Boedi Oetomo.</p>","C"
"1869","3","25","Menepis Lupa Jasa Inspirator Bangsa","59","Pemodelan Teks Biografi","2779","kutipan_biografi","<p><strong>Bacalah kutipan biografi berikut!</strong></p>
<p>Pada masa kecil dan remaja, SBY, Susili Bambang Yudhoyono, Presiden ke-6 Republik Indonesia, menyenangi kesenian. Ia sempat menekuni seni lukis, bermain teater, band, dan wayang orang. Ia pun rajin menulis cerpen yang sempat dikirimkannya ke majalah anak-anak, Ia pun menyukai olahraga seperti bola volli dan beladiri. Beladiri sendiri hingga saat ini masih rutin dilakukannya.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; (Ensiklopedia Anak Nasional, PT&nbsp;&nbsp; Delata Pamungkas, 2005, hlm 10)</p>
<p>Hal yang dapat diteladani dari tokoh tersebut adalah &hellip; </p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p><br /> </p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Hal yang dapat diteladani dari tokoh tersebut adalah &hellip; (biografi)</p>","<p>Sambal bekerja menjadi presiden bisa sambil bermain wayang dan teater.</p>","<p>Senang berolahraga, dan bermain teater suatu perpaduan yang sangan bagus.</p>","<p>Belajar kesenian dan olahraga tidak perlu tuntas, yang penting dapat diikuti.</p>","<p>Ketekunan belajar berbagai seni, olahraga pada masa kecil, dan remaja.</p>","D"
"1869","3","25","Menepis Lupa Jasa Inspirator Bangsa","60","Struktur Teks Biografi","2779","kutipan_biografi","<p><strong>Bacalah kutipan biografi berikut!</strong></p>
<p>Pada masa kecil dan remaja, SBY, Susili Bambang Yudhoyono, Presiden ke-6 Republik Indonesia, menyenangi kesenian. Ia sempat menekuni seni lukis, bermain teater, band, dan wayang orang. Ia pun rajin menulis cerpen yang sempat dikirimkannya ke majalah anak-anak, Ia pun menyukai olahraga seperti bola volli dan beladiri. Beladiri sendiri hingga saat ini masih rutin dilakukannya.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; (Ensiklopedia Anak Nasional, PT&nbsp;&nbsp; Delata Pamungkas, 2005, hlm 10)</p>
<p>Hal yang dapat diteladani dari tokoh tersebut adalah &hellip; </p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p><br /> </p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Hal yang dapat diteladani dari tokoh tersebut adalah &hellip; (biografi)</p>","<p>Sambal bekerja menjadi presiden bisa sambil bermain wayang dan teater.</p>","<p>Senang berolahraga, dan bermain teater suatu perpaduan yang sangan bagus.</p>","<p>Belajar kesenian dan olahraga tidak perlu tuntas, yang penting dapat diikuti.</p>","<p>Ketekunan belajar berbagai seni, olahraga pada masa kecil, dan remaja.</p>","D"
